Sembol,Alis_Tarihi,Satis_Tarihi,Alis_Fiyati,Satis_Fiyati,Sonuc,Net_PNL,Kasa_Etkisi
MOS,2024-12-11,2024-12-16,25.95,25.05,ZARAR (SL),-350.4,219973.95
MOS,2025-02-03,2025-02-12,26.23,25.34,ZARAR (SL),-342.99,219627.96
MOS,2025-03-18,2025-04-03,26.61,25.4,ZARAR (SL),-458.88,219166.08
MOS,2025-04-24,2025-04-30,28.3,29.74,KAR (TP),505.12,219668.2
MOS,2025-06-13,2025-07-02,35.19,37.21,KAR (TP),570.27,220235.47
MOS,2025-07-23,2025-07-31,36.59,35.44,ZARAR (SL),-317.69,219914.78
MOS,2025-09-08,2025-09-18,32.28,33.91,KAR (TP),500.38,220412.16
MOS,2025-09-19,2025-09-24,33.67,35.6,KAR (TP),570.87,220980.02
MOS,2025-09-25,2025-10-09,34.47,33.14,ZARAR (SL),-391.04,220585.98
MOS,2025-12-12,2025-12-15,26.21,24.86,ZARAR (SL),-518.07,220064.91
CF,2024-02-12,2024-03-01,75.08,79.06,KAR (TP),526.94,220588.85
CF,2024-03-04,2024-03-07,76.53,80.38,KAR (TP),500.38,221086.23
CF,2024-03-15,2024-04-08,79.94,76.46,ZARAR (SL),-438.15,220645.08
CF,2024-05-31,2024-06-05,76.92,74.13,ZARAR (SL),-365.48,220276.61
CF,2024-08-02,2024-08-08,70.64,76.73,KAR (TP),858.79,221132.39
CF,2024-08-30,2024-09-03,80.66,76.8,ZARAR (SL),-482.0,220647.39
CF,2024-09-17,2024-09-27,79.09,83.14,KAR (TP),508.85,221153.24
CF,2024-11-15,2024-12-03,85.02,91.92,KAR (TP),808.99,221959.23
CF,2024-12-05,2024-12-16,87.27,84.64,ZARAR (SL),-304.0,221652.24
CF,2025-01-06,2025-01-08,87.65,84.96,ZARAR (SL),-309.37,221339.86
CF,2025-01-21,2025-01-24,91.46,86.03,ZARAR (SL),-596.64,220740.23
CF,2025-01-29,2025-02-05,90.34,87.57,ZARAR (SL),-309.96,220427.27
CF,2025-04-03,2025-04-04,78.46,71.79,ZARAR (SL),-853.24,219571.03
CF,2025-06-12,2025-06-13,92.73,98.76,KAR (TP),647.11,220215.14
CF,2025-06-23,2025-06-25,95.39,90.33,ZARAR (SL),-534.44,219677.7
CF,2025-09-23,2025-09-24,86.62,91.11,KAR (TP),514.56,220189.25
CF,2025-09-25,2025-10-01,89.18,85.92,ZARAR (SL),-368.62,219817.63
CF,2025-10-06,2025-10-09,91.51,88.08,ZARAR (SL),-377.75,219436.88
NUE,2024-01-29,2024-01-30,171.87,183.79,KAR (TP),691.07,220123.44
NUE,2024-02-16,2024-03-21,180.56,191.07,KAR (TP),578.96,220699.4
NUE,2024-07-11,2024-08-02,155.64,147.89,ZARAR (SL),-500.61,220195.79
NUE,2024-09-19,2024-10-17,145.89,155.34,KAR (TP),645.25,220838.04
NUE,2024-10-18,2024-10-22,155.49,143.48,ZARAR (SL),-775.25,220059.8
NUE,2024-11-06,2024-11-07,164.83,158.37,ZARAR (SL),-394.68,219662.12
NUE,2024-11-25,2024-12-05,150.77,143.04,ZARAR (SL),-515.9,219143.22
NUE,2025-01-22,2025-01-30,120.54,127.05,KAR (TP),536.77,219676.98
NUE,2025-02-07,2025-02-10,128.61,135.79,KAR (TP),555.11,220229.1
NUE,2025-02-28,2025-03-04,135.73,127.87,ZARAR (SL),-582.04,219644.06
NUE,2025-05-06,2025-05-21,115.89,110.8,ZARAR (SL),-442.02,219199.04
NUE,2025-06-03,2025-06-11,121.32,116.17,ZARAR (SL),-427.3,218768.74
NUE,2025-06-13,2025-06-24,120.92,127.15,KAR (TP),512.09,219277.83
NUE,2025-07-24,2025-08-04,140.86,136.43,ZARAR (SL),-317.64,218957.19
NUE,2025-08-15,2025-09-09,144.82,140.45,ZARAR (SL),-304.9,218649.28
NUE,2025-10-21,2025-10-28,140.52,151.99,KAR (TP),813.25,219459.54
NUE,2025-10-29,2025-10-30,154.43,149.74,ZARAR (SL),-306.7,219149.84
NUE,2025-10-31,2025-11-04,150.05,144.29,ZARAR (SL),-386.87,218759.97
STLD,2024-02-28,2024-03-05,129.08,125.2,ZARAR (SL),-304.15,218451.31
STLD,2024-03-12,2024-03-18,127.96,136.37,KAR (TP),654.07,219102.39
STLD,2024-04-10,2024-04-16,141.38,136.61,ZARAR (SL),-340.36,218759.03
STLD,2024-05-23,2024-06-04,130.55,124.36,ZARAR (SL),-476.91,218279.12
STLD,2024-07-10,2024-07-24,124.86,120.95,ZARAR (SL),-316.48,217959.63
STLD,2024-07-31,2024-08-01,130.69,123.95,ZARAR (SL),-518.69,217437.94
STLD,2024-09-19,2024-09-30,117.81,124.14,KAR (TP),534.27,217969.21
STLD,2024-10-17,2024-10-23,132.97,126.66,ZARAR (SL),-477.64,217488.57
STLD,2024-10-24,2024-11-06,128.33,151.94,KAR (TP),1836.8,219322.38
STLD,2024-11-07,2024-11-13,145.67,139.72,ZARAR (SL),-411.92,218907.45
STLD,2024-11-14,2024-11-21,135.69,142.73,KAR (TP),515.83,219420.28
STLD,2024-11-22,2024-12-05,141.36,136.56,ZARAR (SL),-342.21,219075.08
STLD,2025-01-21,2025-02-10,123.27,131.36,KAR (TP),653.03,219725.1
STLD,2025-02-12,2025-02-18,130.79,137.47,KAR (TP),507.96,220230.06
STLD,2025-02-24,2025-03-04,131.63,124.93,ZARAR (SL),-512.2,219714.86
STLD,2025-05-19,2025-05-22,135.05,128.93,ZARAR (SL),-456.48,219255.39
STLD,2025-06-02,2025-06-11,134.71,129.07,ZARAR (SL),-421.54,218830.85
STLD,2025-07-21,2025-07-24,134.05,126.37,ZARAR (SL),-575.36,218252.48
STLD,2025-08-13,2025-09-16,128.77,139.17,KAR (TP),804.03,219053.51
STLD,2025-09-17,2025-10-02,136.36,144.39,KAR (TP),586.09,219636.6
STLD,2025-10-06,2025-10-21,141.63,153.82,KAR (TP),857.69,220491.29
STLD,2025-10-22,2025-10-27,148.56,158.02,KAR (TP),633.78,221122.07
STLD,2025-10-28,2025-11-03,161.07,155.97,ZARAR (SL),-319.63,220799.44
STLD,2025-11-04,2025-11-24,151.62,161.19,KAR (TP),628.18,221424.62
STLD,2025-12-05,2025-12-18,165.22,174.58,KAR (TP),563.52,221985.14
ALK,2024-02-20,2024-02-26,38.92,37.71,ZARAR (SL),-313.89,221666.75
ALK,2024-02-29,2024-03-13,37.39,39.37,KAR (TP),526.55,222190.3
ALK,2024-03-15,2024-03-27,38.18,42.01,KAR (TP),1000.14,223187.44
ALK,2024-04-17,2024-04-19,42.72,45.01,KAR (TP),533.05,223717.49
ALK,2024-04-25,2024-04-30,44.55,43.02,ZARAR (SL),-346.43,223368.06
ALK,2024-07-16,2024-07-18,40.5,37.25,ZARAR (SL),-805.47,222559.59
ALK,2024-10-04,2024-10-11,42.48,44.63,KAR (TP),503.12,223059.71
ALK,2024-10-21,2024-11-01,46.04,49.23,KAR (TP),689.88,223746.58
ALK,2024-11-04,2024-11-06,47.23,51.62,KAR (TP),926.49,224670.08
ALK,2024-12-03,2024-12-05,52.55,55.88,KAR (TP),630.68,225297.76
ALK,2024-12-06,2024-12-10,54.34,61.29,KAR (TP),1275.98,226570.75
ALK,2025-01-07,2025-01-21,65.52,68.88,KAR (TP),509.82,227077.57
ALK,2025-01-22,2025-01-28,67.4,71.41,KAR (TP),591.96,227666.52
ALK,2025-01-31,2025-02-21,73.25,70.18,ZARAR (SL),-422.11,227241.41
ALK,2025-05-05,2025-05-08,48.65,52.77,KAR (TP),843.87,228082.27
ALK,2025-05-22,2025-06-13,50.11,47.46,ZARAR (SL),-531.84,227547.44
ALK,2025-07-16,2025-07-28,51.65,54.33,KAR (TP),515.88,228060.31
ALK,2025-07-29,2025-08-01,54.15,51.37,ZARAR (SL),-516.39,227540.93
ALK,2025-08-12,2025-08-22,56.22,59.5,KAR (TP),580.42,228118.35
ALK,2025-08-25,2025-08-28,60.01,63.18,KAR (TP),525.25,228640.59
ALK,2025-11-26,2025-12-03,42.51,45.37,KAR (TP),669.78,229307.38
ALK,2025-12-04,2025-12-10,47.32,51.75,KAR (TP),933.18,230237.56
AAL,2024-01-26,2024-01-30,15.13,14.53,ZARAR (SL),-399.56,229834.99
AAL,2024-02-22,2024-03-05,15.24,14.67,ZARAR (SL),-377.02,229454.98
AAL,2024-05-06,2024-05-21,14.65,14.03,ZARAR (SL),-426.21,229025.77
AAL,2024-09-05,2024-09-26,10.8,11.79,KAR (TP),913.67,229936.43
AAL,2024-10-04,2024-10-16,11.51,12.89,KAR (TP),1195.96,231129.39
AAL,2024-11-06,2024-11-25,14.0,14.92,KAR (TP),654.14,231780.54
AAL,2024-12-27,2025-01-10,17.35,18.38,KAR (TP),590.66,232368.19
AAL,2025-01-13,2025-01-21,17.6,18.64,KAR (TP),587.91,232953.1
AAL,2025-01-22,2025-01-23,18.66,17.03,ZARAR (SL),-876.53,232073.58
AAL,2025-04-09,2025-04-10,11.12,9.51,ZARAR (SL),-1450.84,230619.74
AAL,2025-05-02,2025-05-09,10.52,11.11,KAR (TP),557.84,231174.57
AAL,2025-05-27,2025-06-05,11.64,11.27,ZARAR (SL),-320.87,230850.7
AAL,2025-06-24,2025-07-10,11.37,12.94,KAR (TP),1377.83,232225.53
AAL,2025-07-11,2025-07-24,12.22,11.46,ZARAR (SL),-624.93,231597.6
AAL,2025-08-12,2025-08-21,12.98,12.57,ZARAR (SL),-318.87,231275.73
AAL,2025-08-25,2025-09-15,13.0,12.53,ZARAR (SL),-364.54,230908.19
AAL,2025-10-23,2025-10-24,12.77,13.78,KAR (TP),787.92,231693.1
AAL,2025-11-05,2025-11-11,13.42,12.99,ZARAR (SL),-323.42,231366.69
AAL,2025-11-25,2025-12-02,13.46,14.24,KAR (TP),576.49,231940.18
AAL,2025-12-03,2025-12-15,14.56,15.33,KAR (TP),525.85,232463.03
DAL,2024-02-22,2024-03-20,41.18,44.47,KAR (TP),796.62,233255.15
DAL,2024-04-03,2024-04-22,45.64,48.04,KAR (TP),523.09,233775.24
DAL,2024-08-29,2024-09-09,40.95,43.03,KAR (TP),507.11,234279.34
DAL,2024-10-03,2024-10-08,46.76,49.87,KAR (TP),662.82,234939.17
DAL,2024-10-09,2024-10-16,50.23,55.64,KAR (TP),1075.1,236011.27
DAL,2024-10-28,2024-10-30,54.72,57.77,KAR (TP),553.16,236561.43
DAL,2024-11-01,2024-11-06,57.7,61.58,KAR (TP),670.06,237228.49
DAL,2024-11-19,2024-12-03,63.98,61.83,ZARAR (SL),-339.68,236885.81
DAL,2024-12-05,2024-12-09,64.99,61.52,ZARAR (SL),-536.68,236346.13
DAL,2025-01-13,2025-01-29,64.33,67.62,KAR (TP),508.52,236851.65
DAL,2025-05-27,2025-06-13,49.08,46.73,ZARAR (SL),-480.73,236367.92
DAL,2025-06-24,2025-07-10,49.24,56.41,KAR (TP),1453.82,237818.74
DAL,2025-07-15,2025-07-30,55.35,53.25,ZARAR (SL),-381.75,237433.99
DAL,2025-08-12,2025-08-22,58.26,61.5,KAR (TP),553.13,237984.12
DAL,2025-09-02,2025-09-15,60.94,58.24,ZARAR (SL),-446.32,237534.8
DAL,2025-10-14,2025-10-23,61.08,58.77,ZARAR (SL),-381.71,237150.08
DAL,2025-11-24,2025-11-26,60.67,64.27,KAR (TP),590.37,237737.46
DAL,2025-12-03,2025-12-15,67.49,71.27,KAR (TP),557.08,238291.54
LUV,2024-01-26,2024-02-08,28.91,31.06,KAR (TP),741.44,239029.98
LUV,2024-02-12,2024-02-21,31.5,33.18,KAR (TP),530.7,239557.67
LUV,2024-04-17,2024-04-25,27.79,26.33,ZARAR (SL),-531.14,239023.53
LUV,2024-06-03,2024-06-10,26.74,28.68,KAR (TP),722.89,239743.42
LUV,2024-06-11,2024-07-05,27.09,26.18,ZARAR (SL),-338.25,239402.17
LUV,2024-09-18,2024-10-03,28.26,29.83,KAR (TP),554.09,239953.26
LUV,2024-10-04,2024-10-17,30.55,29.42,ZARAR (SL),-374.2,239576.06
LUV,2024-10-22,2024-10-24,29.81,28.37,ZARAR (SL),-485.13,239087.94
LUV,2024-10-29,2024-11-04,30.34,29.24,ZARAR (SL),-363.94,238721.0
LUV,2024-11-06,2024-12-02,30.69,32.27,KAR (TP),509.9,239227.9
LUV,2024-12-03,2024-12-05,32.25,34.06,KAR (TP),560.98,239785.88
LUV,2024-12-11,2024-12-18,32.83,31.75,ZARAR (SL),-333.56,239449.32
LUV,2024-12-20,2025-01-17,32.54,31.55,ZARAR (SL),-306.76,239139.56
LUV,2025-01-21,2025-01-22,32.7,31.32,ZARAR (SL),-426.81,238709.76
LUV,2025-03-11,2025-03-17,30.01,31.77,KAR (TP),583.49,239290.25
LUV,2025-05-22,2025-05-28,30.86,32.52,KAR (TP),535.29,239822.54
LUV,2025-05-30,2025-06-04,33.0,31.91,ZARAR (SL),-335.53,239484.0
LUV,2025-07-01,2025-07-10,33.22,37.14,KAR (TP),1176.29,240657.29
LUV,2025-09-02,2025-09-09,32.07,30.99,ZARAR (SL),-339.76,240314.53
LUV,2025-09-17,2025-10-20,32.12,34.43,KAR (TP),716.18,241027.71
LUV,2025-10-22,2025-10-23,33.76,31.65,ZARAR (SL),-628.0,240396.71
LUV,2025-12-04,2025-12-05,35.81,37.85,KAR (TP),566.67,240960.38
UAL,2024-02-20,2024-03-20,43.46,45.98,KAR (TP),576.84,241534.22
UAL,2024-03-26,2024-03-28,45.42,47.88,KAR (TP),538.61,242069.83
UAL,2024-04-02,2024-04-04,45.65,43.22,ZARAR (SL),-535.31,241531.52
UAL,2024-04-17,2024-04-18,48.74,51.42,KAR (TP),546.86,242075.38
UAL,2024-04-19,2024-04-23,51.38,54.03,KAR (TP),512.76,242585.14
UAL,2024-06-06,2024-06-14,53.3,49.69,ZARAR (SL),-680.3,241901.84
UAL,2024-07-22,2024-07-24,48.19,46.02,ZARAR (SL),-453.3,241445.54
UAL,2024-08-29,2024-09-05,42.64,45.12,KAR (TP),578.61,242021.16
UAL,2024-09-06,2024-09-09,46.01,48.75,KAR (TP),592.52,242610.68
UAL,2024-12-09,2024-12-18,96.02,91.47,ZARAR (SL),-476.86,242130.82
UAL,2024-12-20,2025-01-08,97.4,103.72,KAR (TP),645.87,242773.69
UAL,2025-01-13,2025-01-21,104.71,110.52,KAR (TP),551.87,243322.56
UAL,2025-01-22,2025-01-23,107.97,103.0,ZARAR (SL),-463.31,242856.24
UAL,2025-01-24,2025-02-13,105.0,100.89,ZARAR (SL),-394.43,242458.82
UAL,2025-05-14,2025-05-15,78.99,76.54,ZARAR (SL),-313.17,242142.65
UAL,2025-05-20,2025-05-21,76.33,73.33,ZARAR (SL),-396.03,241743.62
UAL,2025-05-22,2025-06-02,76.0,81.23,KAR (TP),685.16,242425.78
UAL,2025-07-16,2025-08-01,88.47,84.57,ZARAR (SL),-443.83,241978.95
UAL,2025-08-12,2025-08-26,98.47,104.13,KAR (TP),571.79,242547.75
UAL,2025-09-02,2025-09-24,104.68,101.39,ZARAR (SL),-317.29,242227.45
UAL,2025-11-25,2025-12-02,98.91,104.38,KAR (TP),550.03,242774.48
UAL,2025-12-03,2025-12-04,108.48,104.73,ZARAR (SL),-348.69,242422.8
UAL,2025-12-05,2025-12-16,104.95,112.48,KAR (TP),714.49,243134.28
CAR,2024-02-12,2024-02-13,168.36,129.81,ZARAR (SL),-2292.74,240838.54
CAR,2024-03-19,2024-03-27,115.71,123.23,KAR (TP),646.9,241482.45
CAR,2024-03-28,2024-04-12,122.46,114.73,ZARAR (SL),-634.23,240845.22
CAR,2024-06-24,2024-06-26,112.5,108.06,ZARAR (SL),-397.67,240444.55
CAR,2024-09-20,2024-09-25,85.9,82.35,ZARAR (SL),-416.27,240025.28
CAR,2024-10-29,2024-10-31,87.1,83.0,ZARAR (SL),-473.72,239548.56
CAR,2024-11-01,2024-11-05,92.06,88.51,ZARAR (SL),-388.62,239156.94
CAR,2024-11-07,2024-11-13,94.79,105.63,KAR (TP),1140.58,240294.52
CAR,2024-12-02,2024-12-04,105.93,101.47,ZARAR (SL),-424.03,239867.49
CAR,2025-01-17,2025-02-07,90.19,87.01,ZARAR (SL),-355.59,239508.9
CAR,2025-02-10,2025-02-12,90.43,83.59,ZARAR (SL),-759.39,238746.51
CAR,2025-02-14,2025-02-18,90.75,96.5,KAR (TP),630.61,239374.12
CAR,2025-02-20,2025-02-21,93.83,87.1,ZARAR (SL),-720.25,238650.87
CAR,2025-03-31,2025-04-03,75.9,72.61,ZARAR (SL),-436.47,238211.4
CAR,2025-04-10,2025-04-17,70.87,84.59,KAR (TP),1932.94,240141.34
CAR,2025-04-21,2025-04-22,80.66,84.89,KAR (TP),521.42,240659.76
CAR,2025-06-04,2025-06-06,112.27,123.0,KAR (TP),952.73,241609.49
CAR,2025-06-20,2025-06-23,134.44,147.0,KAR (TP),931.25,242537.74
CAR,2025-09-19,2025-10-06,157.66,148.41,ZARAR (SL),-589.71,241945.03
CAR,2025-10-14,2025-10-17,155.49,150.39,ZARAR (SL),-331.0,241611.04
CAR,2025-12-16,2025-12-18,132.67,128.11,ZARAR (SL),-346.71,241261.33
RCL,2024-01-31,2024-02-02,125.73,121.72,ZARAR (SL),-321.43,240935.4
RCL,2024-03-15,2024-03-20,127.13,133.64,KAR (TP),509.72,241442.12
RCL,2024-04-02,2024-04-09,135.54,131.33,ZARAR (SL),-313.66,241125.46
RCL,2024-05-14,2024-05-21,138.84,148.65,KAR (TP),703.68,241826.14
RCL,2024-05-23,2024-06-04,144.27,153.0,KAR (TP),601.88,242425.02
RCL,2024-06-24,2024-07-09,152.37,160.86,KAR (TP),554.21,242976.23
RCL,2024-07-17,2024-07-25,162.17,149.9,ZARAR (SL),-759.41,242213.81
RCL,2024-08-30,2024-09-03,162.33,157.43,ZARAR (SL),-304.91,241905.9
RCL,2024-09-09,2024-09-16,158.03,167.38,KAR (TP),588.54,242491.44
RCL,2024-09-19,2024-09-26,169.17,180.69,KAR (TP),677.65,243166.09
RCL,2024-10-01,2024-10-08,171.22,181.26,KAR (TP),583.5,243746.59
RCL,2024-10-31,2024-11-06,203.95,224.01,KAR (TP),980.28,244723.87
RCL,2024-12-02,2024-12-18,243.55,226.86,ZARAR (SL),-688.04,244032.84
RCL,2025-01-17,2025-01-24,239.56,229.94,ZARAR (SL),-404.55,243625.28
RCL,2025-02-03,2025-02-20,258.43,241.62,ZARAR (SL),-653.54,242968.74
RCL,2025-04-09,2025-04-10,208.28,191.38,ZARAR (SL),-814.42,242151.32
RCL,2025-05-21,2025-05-27,236.36,254.04,KAR (TP),745.26,242893.59
RCL,2025-05-28,2025-06-03,249.33,265.2,KAR (TP),633.36,243523.95
RCL,2025-06-05,2025-06-13,270.57,257.29,ZARAR (SL),-493.79,243027.16
RCL,2025-06-16,2025-06-24,263.9,279.61,KAR (TP),592.37,243616.53
RCL,2025-06-25,2025-06-27,283.47,308.56,KAR (TP),882.21,244495.74
RCL,2025-09-11,2025-09-12,349.16,335.39,ZARAR (SL),-397.31,244095.43
RCL,2025-12-11,2025-12-22,279.7,300.73,KAR (TP),748.88,244841.31
CCL,2024-03-08,2024-03-27,16.37,17.19,KAR (TP),497.92,245336.22
CCL,2024-05-13,2024-05-20,14.56,16.09,KAR (TP),1047.82,246381.05
CCL,2024-05-22,2024-05-23,15.65,14.78,ZARAR (SL),-558.91,245819.14
CCL,2024-05-29,2024-06-03,15.22,16.01,KAR (TP),516.05,246332.19
CCL,2024-06-04,2024-06-11,16.94,16.34,ZARAR (SL),-357.19,245972.0
CCL,2024-06-24,2024-06-25,16.39,17.82,KAR (TP),869.48,246838.48
CCL,2024-06-26,2024-07-01,18.37,17.71,ZARAR (SL),-362.28,246473.2
CCL,2024-07-23,2024-07-24,19.07,18.19,ZARAR (SL),-464.46,246005.74
CCL,2024-09-11,2024-09-16,16.54,17.83,KAR (TP),776.93,246779.67
CCL,2024-09-17,2024-09-20,18.03,19.0,KAR (TP),534.99,247311.66
CCL,2024-09-25,2024-10-03,18.04,17.34,ZARAR (SL),-391.03,246917.63
CCL,2024-10-04,2024-10-09,18.02,20.2,KAR (TP),1206.77,248121.4
CCL,2024-10-10,2024-10-15,20.39,21.55,KAR (TP),565.91,248684.31
CCL,2024-10-31,2024-11-06,22.0,24.23,KAR (TP),1010.64,249691.94
CCL,2024-12-20,2024-12-23,26.8,25.73,ZARAR (SL),-402.25,249286.69
CCL,2025-01-21,2025-01-28,25.6,27.77,KAR (TP),844.66,250128.35
CCL,2025-06-05,2025-06-13,24.02,22.41,ZARAR (SL),-673.28,249452.07
CCL,2025-06-16,2025-06-24,23.84,25.7,KAR (TP),777.2,250226.27
CCL,2025-06-25,2025-06-27,25.48,27.26,KAR (TP),695.59,250918.86
CCL,2025-07-29,2025-08-08,29.7,28.37,ZARAR (SL),-450.81,250465.05
CCL,2025-08-13,2025-08-19,30.64,29.57,ZARAR (SL),-352.22,250109.83
CCL,2025-08-22,2025-09-29,31.3,29.4,ZARAR (SL),-610.03,249496.8
CCL,2025-10-31,2025-11-04,28.83,26.11,ZARAR (SL),-946.46,248547.34
CCL,2025-12-11,2025-12-19,27.84,31.12,KAR (TP),1175.16,249719.5
NCLH,2024-02-01,2024-02-05,17.79,17.14,ZARAR (SL),-368.37,249348.13
NCLH,2024-02-27,2024-03-20,19.09,20.18,KAR (TP),567.98,249913.11
NCLH,2024-03-27,2024-04-02,21.34,19.26,ZARAR (SL),-977.7,248932.41
NCLH,2024-06-25,2024-07-01,18.29,17.68,ZARAR (SL),-336.52,248592.9
NCLH,2024-07-24,2024-07-25,19.22,18.36,ZARAR (SL),-450.45,248139.45
NCLH,2024-09-04,2024-09-11,17.29,18.7,KAR (TP),812.5,248948.95
NCLH,2024-10-09,2024-10-15,23.07,24.3,KAR (TP),530.16,249476.11
NCLH,2024-10-29,2024-10-31,24.11,25.34,KAR (TP),507.16,249980.27
NCLH,2024-11-18,2024-12-02,26.1,28.35,KAR (TP),859.07,250836.34
NCLH,2024-12-03,2024-12-09,27.38,25.96,ZARAR (SL),-521.63,250311.71
NCLH,2024-12-20,2024-12-27,26.91,25.75,ZARAR (SL),-434.07,249874.64
NCLH,2025-01-17,2025-01-22,27.17,26.26,ZARAR (SL),-337.93,249533.72
NCLH,2025-02-03,2025-02-10,27.66,26.49,ZARAR (SL),-425.99,249104.72
NCLH,2025-05-02,2025-05-12,17.37,19.15,KAR (TP),1021.75,250123.48
NCLH,2025-05-27,2025-05-28,18.09,17.54,ZARAR (SL),-307.03,249813.44
NCLH,2025-06-04,2025-06-05,18.4,19.35,KAR (TP),513.3,250323.75
NCLH,2025-06-06,2025-06-12,19.56,18.72,ZARAR (SL),-432.45,249888.3
NCLH,2025-06-20,2025-06-27,18.86,20.18,KAR (TP),696.89,250582.19
NCLH,2025-07-01,2025-07-10,20.98,23.15,KAR (TP),1031.32,251610.51
NCLH,2025-07-22,2025-07-31,23.6,25.56,KAR (TP),827.51,252435.02
NCLH,2025-08-01,2025-08-11,24.5,23.73,ZARAR (SL),-317.29,252114.73
NCLH,2025-08-22,2025-09-11,25.05,26.94,KAR (TP),751.49,252863.23
NCLH,2025-12-04,2025-12-11,18.8,20.55,KAR (TP),927.85,253788.08
MGM,2024-02-01,2024-02-12,44.71,47.02,KAR (TP),513.66,254298.74
MGM,2024-02-13,2024-02-14,45.66,42.8,ZARAR (SL),-629.37,253666.37
MGM,2024-03-18,2024-03-26,44.12,46.46,KAR (TP),527.37,254190.74
MGM,2024-06-21,2024-06-28,42.0,44.44,KAR (TP),577.95,254765.69
MGM,2024-07-02,2024-07-11,42.33,45.84,KAR (TP),826.2,255588.89
MGM,2024-10-29,2024-10-31,41.99,36.87,ZARAR (SL),-1222.34,254363.55
MGM,2024-12-03,2024-12-13,37.51,36.25,ZARAR (SL),-338.91,254021.64
MGM,2025-01-30,2025-02-13,34.55,40.37,KAR (TP),1681.52,255700.16
MGM,2025-05-01,2025-05-09,30.86,32.58,KAR (TP),554.36,256251.52
MGM,2025-06-16,2025-06-23,34.3,33.25,ZARAR (SL),-309.12,255939.39
MGM,2025-07-01,2025-07-10,36.89,38.84,KAR (TP),525.6,256461.99
MGM,2025-07-22,2025-07-31,38.14,36.45,ZARAR (SL),-446.1,256012.89
MGM,2025-09-04,2025-09-11,37.03,35.34,ZARAR (SL),-459.39,255550.5
MGM,2025-11-25,2025-12-05,34.14,36.07,KAR (TP),562.32,256109.82
WYNN,2024-02-01,2024-02-08,95.31,103.95,KAR (TP),903.57,257008.89
WYNN,2024-02-29,2024-03-01,103.3,99.38,ZARAR (SL),-382.28,256623.61
WYNN,2024-04-01,2024-04-12,104.64,99.35,ZARAR (SL),-507.88,256112.73
WYNN,2024-08-30,2024-09-24,75.94,83.13,KAR (TP),943.93,257053.66
WYNN,2024-12-09,2024-12-16,95.02,88.82,ZARAR (SL),-655.49,256395.17
WYNN,2025-01-31,2025-02-03,86.01,82.76,ZARAR (SL),-381.81,256010.36
WYNN,2025-02-14,2025-02-20,87.96,92.57,KAR (TP),520.53,256527.89
WYNN,2025-07-24,2025-08-22,107.98,114.07,KAR (TP),561.47,257086.36
WYNN,2025-09-05,2025-09-18,120.65,128.41,KAR (TP),640.51,257723.87
WYNN,2025-09-19,2025-10-03,129.25,123.4,ZARAR (SL),-455.44,257265.43
WYNN,2025-11-03,2025-11-04,125.47,121.09,ZARAR (SL),-352.16,256910.27
WYNN,2025-11-05,2025-11-14,124.93,120.48,ZARAR (SL),-359.26,256548.01
WYNN,2025-11-25,2025-12-10,127.47,123.6,ZARAR (SL),-306.6,256238.41
LVS,2024-02-01,2024-02-08,48.92,51.78,KAR (TP),581.71,256815.62
LVS,2024-02-29,2024-03-01,52.66,49.53,ZARAR (SL),-597.28,256215.34
LVS,2024-04-01,2024-04-12,51.37,48.71,ZARAR (SL),-520.11,255692.23
LVS,2024-05-17,2024-05-23,45.62,43.46,ZARAR (SL),-477.16,255212.06
LVS,2024-06-21,2024-06-25,44.53,43.04,ZARAR (SL),-338.44,254870.62
LVS,2024-08-27,2024-08-29,38.95,37.68,ZARAR (SL),-328.49,254539.13
LVS,2024-09-09,2024-09-19,39.01,41.06,KAR (TP),522.0,255058.13
LVS,2024-10-24,2024-11-05,51.17,49.28,ZARAR (SL),-371.45,254683.69
LVS,2024-12-02,2024-12-16,53.85,51.39,ZARAR (SL),-459.36,254221.32
LVS,2024-12-17,2024-12-18,52.51,49.95,ZARAR (SL),-491.44,253726.88
LVS,2025-05-22,2025-06-03,39.74,41.76,KAR (TP),505.86,254229.74
LVS,2025-06-16,2025-07-01,42.43,46.96,KAR (TP),1064.51,255291.24
LVS,2025-07-23,2025-07-25,48.26,51.95,KAR (TP),761.02,256049.26
LVS,2025-07-28,2025-08-22,52.03,54.83,KAR (TP),534.99,256581.25
LVS,2025-09-02,2025-09-04,56.78,54.89,ZARAR (SL),-336.27,256241.98
LVS,2025-10-23,2025-11-03,56.66,61.48,KAR (TP),847.76,257086.74
LVS,2025-11-24,2025-12-01,65.67,69.49,KAR (TP),578.7,257662.44
LVS,2025-12-02,2025-12-04,68.51,66.4,ZARAR (SL),-310.98,257348.45
PENN,2024-02-12,2024-02-14,23.39,22.5,ZARAR (SL),-383.5,256960.45
PENN,2024-04-23,2024-04-26,17.43,16.86,ZARAR (SL),-330.02,256627.43
PENN,2024-05-14,2024-05-15,16.9,15.9,ZARAR (SL),-594.72,256029.71
PENN,2024-05-31,2024-06-04,17.5,16.46,ZARAR (SL),-597.29,255429.42
PENN,2024-06-06,2024-06-12,17.28,18.55,KAR (TP),731.95,256158.38
PENN,2024-06-14,2024-06-17,17.4,18.52,KAR (TP),640.68,256796.05
PENN,2024-06-21,2024-06-25,19.83,18.26,ZARAR (SL),-794.73,255998.33
